time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2023-10-17 11:00:00,9.45,43.5,508.0,734.31,128.0,250.6,3.38,169.0,100033.0
2023-10-17 12:00:00,10.11,40.55,449.0,669.2,133.0,253.2,3.52,171.0,99926.0
2023-10-17 13:00:00,10.38,39.4,360.0,657.16,106.0,254.6,3.38,172.0,99868.0
2023-10-17 14:00:00,10.17,39.85,229.0,548.36,83.0,255.6,3.31,172.0,99819.0
2023-10-17 15:00:00,9.26,44.5,86.0,384.59,40.0,254.4,2.62,169.0,99780.0
2023-10-17 16:00:00,7.53,49.9,0.0,0.0,0.0,252.2,2.48,165.0,99751.0
2023-10-17 17:00:00,6.09,55.85,0.0,0.0,0.0,248.8,2.41,163.0,99760.0
2023-10-17 18:00:00,5.01,61.35,0.0,0.0,0.0,246.8,2.34,162.0,99760.0
2023-10-17 19:00:00,4.11,67.0,0.0,0.0,0.0,244.8,2.07,168.0,99760.0
2023-10-17 20:00:00,2.98,72.9,0.0,0.0,0.0,244.2,2.07,168.0,99741.0
2023-10-17 21:00:00,2.02,77.85,0.0,0.0,0.0,243.4,2.0,166.0,99731.0
2023-10-17 22:00:00,1.36,80.65,0.0,0.0,0.0,242.2,1.86,162.0,99712.0
2023-10-17 23:00:00,0.91,81.6,0.0,0.0,0.0,241.2,1.79,158.0,99692.0
2023-10-18 00:00:00,0.63,81.55,0.0,0.0,0.0,240.6,1.72,159.0,99653.0
2023-10-18 01:00:00,0.39,81.7,0.0,0.0,0.0,240.6,1.66,160.0,99653.0
2023-10-18 02:00:00,0.27,81.65,0.0,0.0,0.0,241.2,1.52,162.0,99605.0
2023-10-18 03:00:00,0.0,82.6,0.0,0.0,0.0,241.8,1.52,162.0,99556.0
2023-10-18 04:00:00,-0.25,84.05,0.0,0.0,0.0,245.6,1.52,166.0,99546.0
2023-10-18 05:00:00,-0.14,83.65,0.0,0.0,0.0,246.2,1.38,174.0,99527.0
2023-10-18 06:00:00,-0.01,84.05,66.0,125.32,50.0,240.6,1.24,176.0,99527.0
2023-10-18 07:00:00,1.77,89.0,219.0,444.34,98.0,255.2,1.1,189.0,99517.0
2023-10-18 08:00:00,4.23,80.7,240.0,138.52,186.0,255.2,1.52,193.0,99478.0
2023-10-18 09:00:00,6.2,76.4,322.0,194.82,230.0,250.2,1.93,190.0,99400.0
2023-10-18 10:00:00,8.35,72.0,506.0,745.29,123.0,263.4,2.48,186.0,99371.0
2023-10-18 11:00:00,9.95,68.75,516.0,804.72,104.0,264.4,2.9,185.0,99293.0
2023-10-18 12:00:00,11.19,65.8,463.0,777.93,100.0,269.6,3.17,187.0,99186.0
2023-10-18 13:00:00,11.9,64.2,356.0,666.83,102.0,275.0,3.38,189.0,99098.0
2023-10-18 14:00:00,11.97,64.05,220.0,525.56,83.0,277.8,3.38,186.0,99059.0
2023-10-18 15:00:00,11.28,66.2,81.0,376.79,38.0,282.2,2.9,177.0,99001.0
2023-10-18 16:00:00,9.6,69.6,0.0,0.0,0.0,280.2,2.97,171.0,98991.0
2023-10-18 17:00:00,8.31,69.8,0.0,0.0,0.0,275.6,2.9,169.0,98991.0
2023-10-18 18:00:00,7.4,68.45,0.0,0.0,0.0,278.2,2.76,168.0,98972.0
2023-10-18 19:00:00,6.25,67.6,0.0,0.0,0.0,274.6,2.41,166.0,98952.0
2023-10-18 20:00:00,5.51,69.05,0.0,0.0,0.0,271.4,2.41,165.0,98933.0
2023-10-18 21:00:00,4.83,70.95,0.0,0.0,0.0,265.2,2.41,168.0,98913.0
2023-10-18 22:00:00,4.15,74.2,0.0,0.0,0.0,263.8,2.07,172.0,98884.0
2023-10-18 23:00:00,3.37,79.3,0.0,0.0,0.0,263.4,1.66,175.0,98903.0
2023-10-19 00:00:00,3.31,78.95,0.0,0.0,0.0,264.6,1.31,173.0,98903.0
2023-10-19 01:00:00,2.92,80.15,0.0,0.0,0.0,266.0,1.45,156.0,98894.0
2023-10-19 02:00:00,2.24,82.6,0.0,0.0,0.0,268.4,1.72,148.0,98855.0
2023-10-19 03:00:00,2.06,82.1,0.0,0.0,0.0,270.4,1.72,148.0,98845.0
2023-10-19 04:00:00,2.05,80.8,0.0,0.0,0.0,274.4,1.59,149.0,98864.0
2023-10-19 05:00:00,2.46,78.15,0.0,0.0,0.0,280.4,1.31,156.0,98894.0
2023-10-19 06:00:00,3.11,74.9,8.0,0.0,8.0,280.6,1.03,153.0,98942.0
2023-10-19 07:00:00,4.25,78.0,206.0,381.29,104.0,308.0,1.1,155.0,98962.0
2023-10-19 08:00:00,5.75,67.25,336.0,530.12,132.0,309.6,1.72,158.0,98962.0
2023-10-19 09:00:00,6.88,64.25,421.0,561.0,159.0,310.2,2.07,157.0,98923.0
2023-10-19 10:00:00,8.17,61.4,410.0,365.76,224.0,314.6,2.0,159.0,98884.0
2023-10-19 11:00:00,9.57,58.4,485.0,673.26,144.0,306.2,1.93,162.0,98826.0
2023-10-19 12:00:00,10.21,57.2,397.0,474.99,178.0,314.0,1.93,157.0,98767.0
2023-10-19 13:00:00,10.47,56.8,218.0,106.57,178.0,310.2,2.07,150.0,98777.0
2023-10-19 14:00:00,10.43,57.7,119.0,47.03,107.0,325.0,1.79,143.0,98796.0
2023-10-19 15:00:00,10.12,61.2,64.0,202.4,42.0,326.2,0.76,120.0,98767.0
2023-10-19 16:00:00,9.32,64.8,0.0,0.0,0.0,323.0,1.66,340.0,98796.0
2023-10-19 17:00:00,8.67,67.6,0.0,0.0,0.0,331.6,2.34,338.0,98855.0
2023-10-19 18:00:00,8.5,69.7,0.0,0.0,0.0,332.0,2.76,343.0,98884.0
2023-10-19 19:00:00,8.14,76.15,0.0,0.0,0.0,332.2,3.03,338.0,98962.0
2023-10-19 20:00:00,7.61,83.35,0.0,0.0,0.0,338.6,3.59,335.0,99059.0
2023-10-19 21:00:00,6.86,86.3,0.0,0.0,0.0,335.0,3.93,330.0,99137.0
2023-10-19 22:00:00,5.92,89.35,0.0,0.0,0.0,328.8,3.93,322.0,99244.0
2023-10-19 23:00:00,5.47,90.3,0.0,0.0,0.0,329.2,3.45,318.0,99283.0
2023-10-20 00:00:00,5.38,90.05,0.0,0.0,0.0,322.2,2.83,315.0,99342.0
2023-10-20 01:00:00,5.61,90.2,0.0,0.0,0.0,316.45,2.55,311.0,99361.0
2023-10-20 02:00:00,5.56,90.15,0.0,0.0,0.0,313.2,2.62,308.0,99351.0
2023-10-20 03:00:00,5.49,90.15,0.0,0.0,0.0,311.6,2.83,307.0,99390.0
2023-10-20 04:00:00,5.42,90.25,0.0,0.0,0.0,315.6,2.97,306.0,99429.0
2023-10-20 05:00:00,5.22,90.7,0.0,0.0,0.0,311.8,2.83,306.0,99478.0
2023-10-20 06:00:00,5.1,90.85,29.0,0.0,29.0,309.4,2.62,305.0,99517.0
2023-10-20 07:00:00,6.15,90.2,98.0,11.42,95.0,321.6,2.41,308.0,99605.0
2023-10-20 08:00:00,6.76,84.95,115.0,0.0,115.0,318.6,3.24,308.0,99644.0
2023-10-20 09:00:00,7.38,77.8,161.0,4.33,159.0,309.2,3.72,314.0,99653.0
2023-10-20 10:00:00,7.83,73.2,175.0,3.97,173.0,311.0,3.45,311.0,99712.0
2023-10-20 11:00:00,8.3,67.9,271.0,65.87,238.0,311.4,3.38,310.0,99721.0
2023-10-20 12:00:00,8.77,63.2,235.0,54.88,210.0,312.2,3.17,308.0,99653.0
2023-10-20 13:00:00,9.08,59.15,112.0,0.0,112.0,313.4,3.03,307.0,99644.0
2023-10-20 14:00:00,9.26,56.45,123.0,64.08,107.0,310.6,2.69,310.0,99663.0
2023-10-20 15:00:00,8.88,58.5,39.0,29.03,36.0,286.8,1.79,311.0,99673.0
2023-10-20 16:00:00,7.86,63.95,0.0,0.0,0.0,277.8,1.45,302.0,99721.0
2023-10-20 17:00:00,5.98,74.6,0.0,0.0,0.0,262.2,1.66,302.0,99780.0
2023-10-20 18:00:00,4.22,82.35,0.0,0.0,0.0,253.2,1.86,312.0,99819.0
2023-10-20 19:00:00,3.39,87.45,0.0,0.0,0.0,252.8,2.14,322.0,99868.0
2023-10-20 20:00:00,2.82,89.25,0.0,0.0,0.0,252.4,2.21,328.0,99926.0
2023-10-20 21:00:00,2.18,90.75,0.0,0.0,0.0,244.6,2.21,328.0,99984.0
2023-10-20 22:00:00,1.58,91.75,0.0,0.0,0.0,241.0,2.21,325.0,100043.0
2023-10-20 23:00:00,1.16,92.3,0.0,0.0,0.0,240.4,2.28,326.0,100053.0
2023-10-21 00:00:00,1.11,92.4,0.0,0.0,0.0,246.6,2.34,330.0,100043.0
2023-10-21 01:00:00,0.97,92.55,0.0,0.0,0.0,241.6,2.34,332.0,100062.0
2023-10-21 02:00:00,0.58,92.95,0.0,0.0,0.0,236.4,2.28,333.0,100101.0
2023-10-21 03:00:00,0.27,93.15,0.0,0.0,0.0,236.0,2.28,336.0,100092.0
2023-10-21 04:00:00,-0.05,93.2,0.0,0.0,0.0,232.4,2.28,338.0,100150.0
2023-10-21 05:00:00,-0.4,93.6,0.0,0.0,0.0,232.6,2.21,339.0,100169.0
2023-10-21 06:00:00,-0.51,93.75,73.0,289.67,40.0,227.6,2.21,340.0,100208.0
2023-10-21 07:00:00,2.55,93.85,219.0,546.72,78.0,264.6,2.34,344.0,100267.0
2023-10-21 08:00:00,4.59,86.8,348.0,659.04,101.0,280.2,2.07,347.0,100286.0
2023-10-21 09:00:00,6.19,79.35,441.0,713.95,115.0,274.6,2.07,351.0,100286.0
2023-10-21 10:00:00,7.74,68.1,486.0,723.16,126.0,256.8,2.34,358.0,100267.0
2023-10-21 11:00:00,8.75,56.4,481.0,710.3,129.0,249.8,2.62,7.0,100238.0
2023-10-21 12:00:00,9.09,52.05,427.0,671.06,125.0,265.4,2.69,9.0,100179.0
2023-10-21 13:00:00,9.09,49.45,298.0,425.45,143.0,279.2,2.9,10.0,100150.0
2023-10-21 14:00:00,8.92,48.8,166.0,245.65,106.0,285.6,2.97,13.0,100160.0
2023-10-21 15:00:00,8.23,52.3,58.0,204.02,38.0,275.2,2.21,13.0,100160.0
2023-10-21 16:00:00,7.03,58.05,0.0,0.0,0.0,270.2,2.07,5.0,100179.0
2023-10-21 17:00:00,5.9,64.35,0.0,0.0,0.0,267.6,2.14,359.0,100218.0
2023-10-21 18:00:00,4.61,71.8,0.0,0.0,0.0,249.8,2.21,357.0,100247.0
2023-10-21 19:00:00,3.87,80.95,0.0,0.0,0.0,260.4,1.93,5.0,100277.0
2023-10-21 20:00:00,3.07,85.65,0.0,0.0,0.0,264.4,1.93,8.0,100306.0
2023-10-21 21:00:00,2.3,88.55,0.0,0.0,0.0,255.2,2.0,11.0,100316.0
2023-10-21 22:00:00,1.71,89.75,0.0,0.0,0.0,251.2,2.07,14.0,100316.0
2023-10-21 23:00:00,1.28,90.45,0.0,0.0,0.0,250.8,2.07,18.0,100296.0
2023-10-22 00:00:00,0.76,91.15,0.0,0.0,0.0,245.4,2.0,21.0,100277.0
2023-10-22 01:00:00,0.13,91.65,0.0,0.0,0.0,238.2,2.07,22.0,100257.0
2023-10-22 02:00:00,-0.27,92.2,0.0,0.0,0.0,234.8,2.21,22.0,100228.0
2023-10-22 03:00:00,-0.46,92.5,0.0,0.0,0.0,235.2,2.28,22.0,100218.0
2023-10-22 04:00:00,-0.57,92.7,0.0,0.0,0.0,234.2,2.34,26.0,100218.0
2023-10-22 05:00:00,-0.69,92.95,0.0,0.0,0.0,233.6,2.34,30.0,100218.0
2023-10-22 06:00:00,-0.61,93.3,67.0,246.95,40.0,232.4,2.34,34.0,100228.0
2023-10-22 07:00:00,1.9,93.35,210.0,509.69,81.0,245.0,2.14,39.0,100257.0
2023-10-22 08:00:00,4.63,82.55,340.0,643.63,102.0,250.0,2.69,50.0,100228.0
2023-10-22 09:00:00,6.28,73.45,430.0,684.5,121.0,239.0,2.9,61.0,100208.0
2023-10-22 10:00:00,7.52,65.55,483.0,735.05,121.0,241.8,2.76,67.0,100179.0
2023-10-22 11:00:00,8.42,59.8,483.0,748.76,116.0,246.8,2.55,68.0,100092.0
2023-10-22 12:00:00,8.91,56.5,436.0,751.28,102.0,254.2,2.48,68.0,100014.0
2023-10-22 13:00:00,9.03,54.85,332.0,652.04,98.0,261.8,2.34,71.0,99955.0
2023-10-22 14:00:00,8.75,54.8,204.0,556.74,71.0,265.0,2.28,73.0,99945.0
2023-10-22 15:00:00,8.12,57.5,61.0,312.52,32.0,268.4,1.86,68.0,99916.0
2023-10-22 16:00:00,6.73,63.3,0.0,0.0,0.0,265.0,2.07,52.0,99926.0
2023-10-22 17:00:00,5.46,68.5,0.0,0.0,0.0,262.6,2.28,47.0,99945.0
2023-10-22 18:00:00,4.53,72.05,0.0,0.0,0.0,262.6,2.34,48.0,99955.0
2023-10-22 19:00:00,3.66,81.4,0.0,0.0,0.0,247.4,2.0,49.0,99945.0
2023-10-22 20:00:00,2.43,87.35,0.0,0.0,0.0,245.8,1.93,42.0,99945.0
2023-10-22 21:00:00,1.47,89.85,0.0,0.0,0.0,247.0,1.86,38.0,99945.0
2023-10-22 22:00:00,0.72,91.0,0.0,0.0,0.0,246.2,1.79,38.0,99936.0
2023-10-22 23:00:00,0.36,91.6,0.0,0.0,0.0,250.6,1.79,40.0,99906.0
2023-10-23 00:00:00,-0.11,92.4,0.0,0.0,0.0,246.0,1.79,44.0,99906.0
2023-10-23 01:00:00,-0.58,92.8,0.0,0.0,0.0,242.0,1.79,47.0,99887.0
2023-10-23 02:00:00,-0.81,92.8,0.0,0.0,0.0,240.2,1.79,52.0,99877.0
2023-10-23 03:00:00,-0.92,92.45,0.0,0.0,0.0,239.4,1.72,55.0,99858.0
2023-10-23 04:00:00,-0.78,92.0,0.0,0.0,0.0,242.8,1.66,54.0,99868.0
2023-10-23 05:00:00,-0.42,91.55,0.0,0.0,0.0,251.2,1.59,51.0,99887.0
2023-10-23 06:00:00,-0.22,91.85,51.0,105.01,40.0,250.2,1.52,51.0,99897.0
2023-10-23 07:00:00,1.87,94.55,79.0,4.03,78.0,284.6,1.24,48.0,99926.0
2023-10-23 08:00:00,4.43,86.4,153.0,19.19,146.0,302.8,1.38,61.0,99926.0
2023-10-23 09:00:00,6.31,79.35,85.0,0.0,85.0,304.4,1.59,79.0,99936.0
2023-10-23 10:00:00,7.11,76.65,77.0,0.0,77.0,324.2,1.72,83.0,99926.0
2023-10-23 11:00:00,7.87,74.15,54.0,0.0,54.0,333.4,1.93,86.0,99877.0
2023-10-23 12:00:00,8.24,72.95,41.0,0.0,41.0,332.8,2.0,88.0,99838.0
2023-10-23 13:00:00,8.36,72.6,46.0,0.0,46.0,340.4,2.14,87.0,99799.0
2023-10-23 14:00:00,8.3,72.8,34.0,0.0,34.0,344.0,2.21,84.0,99780.0
2023-10-23 15:00:00,7.88,75.2,21.0,0.0,21.0,344.6,1.93,78.0,99751.0
2023-10-23 16:00:00,7.55,77.0,0.0,0.0,0.0,343.6,2.0,80.0,99751.0
2023-10-23 17:00:00,7.36,78.55,0.0,0.0,0.0,340.4,2.0,84.0,99751.0
2023-10-23 18:00:00,7.35,79.95,0.0,0.0,0.0,343.0,1.93,89.0,99731.0
2023-10-23 19:00:00,7.28,85.1,0.0,0.0,0.0,343.0,2.14,92.0,99721.0
2023-10-23 20:00:00,7.36,86.95,0.0,0.0,0.0,344.2,2.21,101.0,99712.0
2023-10-23 21:00:00,7.41,89.4,0.0,0.0,0.0,344.6,2.34,109.0,99702.0
2023-10-23 22:00:00,7.47,91.65,0.0,0.0,0.0,346.0,2.41,115.0,99673.0
2023-10-23 23:00:00,7.45,93.35,0.0,0.0,0.0,347.4,2.34,114.0,99663.0
2023-10-24 00:00:00,7.43,94.9,0.0,0.0,0.0,348.8,2.21,112.0,99634.0
2023-10-24 01:00:00,7.45,95.4,0.0,0.0,0.0,339.45,2.28,109.0,99614.0
2023-10-24 02:00:00,7.63,94.85,0.0,0.0,0.0,349.0,2.21,109.0,99556.0
2023-10-24 03:00:00,7.68,94.55,0.0,0.0,0.0,344.0,2.34,111.0,99507.0
2023-10-24 04:00:00,7.78,94.0,0.0,0.0,0.0,346.8,2.41,110.0,99507.0
2023-10-24 05:00:00,7.9,93.2,0.0,0.0,0.0,350.4,2.62,111.0,99497.0
2023-10-24 06:00:00,8.0,92.7,35.0,29.95,32.0,350.6,2.76,113.0,99507.0
2023-10-24 07:00:00,7.93,92.95,91.0,16.43,87.0,305.0,2.41,92.0,99517.0
2023-10-24 08:00:00,8.92,88.6,194.0,80.61,165.0,302.8,2.62,93.0,99507.0
2023-10-24 09:00:00,10.0,83.75,47.0,0.0,47.0,315.8,3.03,99.0,99488.0
2023-10-24 10:00:00,11.35,76.8,54.0,0.0,54.0,310.0,3.93,113.0,99488.0
2023-10-24 11:00:00,12.31,72.8,56.0,0.0,56.0,314.0,4.14,125.0,99429.0
2023-10-24 12:00:00,12.73,70.55,116.0,0.0,116.0,306.0,3.86,133.0,99361.0
2023-10-24 13:00:00,12.7,71.05,110.0,2.87,109.0,309.2,3.52,134.0,99322.0
2023-10-24 14:00:00,11.76,78.3,37.0,0.0,37.0,330.2,3.1,126.0,99244.0
2023-10-24 15:00:00,10.86,81.9,25.0,12.12,24.0,312.6,3.17,117.0,99225.0
2023-10-24 16:00:00,9.71,86.85,0.0,0.0,0.0,311.2,3.45,119.0,99244.0
2023-10-24 17:00:00,9.18,90.95,0.0,0.0,0.0,323.4,3.38,124.0,99254.0
2023-10-24 18:00:00,9.05,90.05,0.0,0.0,0.0,331.2,3.66,128.0,99254.0
2023-10-24 19:00:00,8.76,91.05,0.0,0.0,0.0,336.6,3.79,127.0,99244.0
2023-10-24 20:00:00,8.58,92.7,0.0,0.0,0.0,335.4,3.79,123.0,99215.0
2023-10-24 21:00:00,8.65,92.45,0.0,0.0,0.0,353.4,4.41,122.0,99176.0
2023-10-24 22:00:00,8.65,92.55,0.0,0.0,0.0,350.4,4.55,121.0,99088.0
2023-10-24 23:00:00,8.63,90.5,0.0,0.0,0.0,350.6,5.31,124.0,99079.0
2023-10-25 00:00:00,8.4,92.15,0.0,0.0,0.0,341.4,5.38,129.0,99040.0
2023-10-25 01:00:00,8.25,93.25,0.0,0.0,0.0,354.25,5.03,133.0,99001.0
2023-10-25 02:00:00,7.96,95.95,0.0,0.0,0.0,348.6,4.69,132.0,98952.0
2023-10-25 03:00:00,7.77,96.95,0.0,0.0,0.0,347.6,4.83,130.0,98933.0
2023-10-25 04:00:00,7.6,97.4,0.0,0.0,0.0,347.4,5.1,130.0,98913.0
2023-10-25 05:00:00,7.41,96.5,0.0,0.0,0.0,346.4,5.24,127.0,98884.0
2023-10-25 06:00:00,7.4,95.9,22.0,0.0,22.0,342.0,5.31,121.0,98874.0
2023-10-25 07:00:00,7.47,98.4,45.0,0.0,45.0,347.2,5.52,129.0,98864.0
2023-10-25 08:00:00,7.5,98.3,38.0,0.0,38.0,348.4,5.66,131.0,98835.0
2023-10-25 09:00:00,7.47,98.45,38.0,0.0,38.0,350.4,5.93,133.0,98826.0
2023-10-25 10:00:00,7.66,97.55,42.0,0.0,42.0,349.4,6.21,134.0,98796.0
2023-10-25 11:00:00,8.11,95.85,45.0,0.0,45.0,348.6,6.41,136.0,98757.0
2023-10-25 12:00:00,8.32,95.5,37.0,0.0,37.0,350.2,6.07,137.0,98699.0
2023-10-25 13:00:00,8.38,95.5,33.0,0.0,33.0,350.4,5.86,137.0,98689.0
2023-10-25 14:00:00,8.58,95.1,21.0,0.0,21.0,352.2,5.66,138.0,98709.0
2023-10-25 15:00:00,8.64,94.9,24.0,12.9,23.0,354.4,5.59,141.0,98709.0
2023-10-25 16:00:00,8.66,94.5,0.0,0.0,0.0,344.8,5.38,144.0,98699.0
2023-10-25 17:00:00,8.88,93.1,0.0,0.0,0.0,348.8,5.59,144.0,98748.0
2023-10-25 18:00:00,9.15,91.85,0.0,0.0,0.0,352.4,5.72,144.0,98777.0
2023-10-25 19:00:00,9.13,93.05,0.0,0.0,0.0,352.2,5.93,149.0,98767.0
2023-10-25 20:00:00,9.53,92.5,0.0,0.0,0.0,352.6,6.0,149.0,98777.0
2023-10-25 21:00:00,9.79,92.25,0.0,0.0,0.0,355.8,6.0,148.0,98806.0
2023-10-25 22:00:00,9.81,92.15,0.0,0.0,0.0,355.6,5.93,146.0,98816.0
2023-10-25 23:00:00,9.71,91.9,0.0,0.0,0.0,356.2,5.86,145.0,98855.0
2023-10-26 00:00:00,9.52,90.4,0.0,0.0,0.0,355.6,5.79,144.0,98874.0
2023-10-26 01:00:00,9.05,88.75,0.0,0.0,0.0,344.85,5.59,143.0,98894.0
2023-10-26 02:00:00,8.72,88.0,0.0,0.0,0.0,340.4,5.31,142.0,98874.0
2023-10-26 03:00:00,8.54,87.1,0.0,0.0,0.0,342.8,5.03,143.0,98894.0
2023-10-26 04:00:00,8.46,86.35,0.0,0.0,0.0,345.0,4.83,144.0,98942.0
2023-10-26 05:00:00,8.29,86.5,0.0,0.0,0.0,336.8,4.55,145.0,98942.0
2023-10-26 06:00:00,8.14,87.05,33.0,32.96,30.0,335.6,4.34,147.0,99020.0
2023-10-26 07:00:00,7.63,92.5,24.0,0.0,24.0,335.4,5.03,151.0,99127.0
2023-10-26 08:00:00,7.79,92.35,41.0,0.0,41.0,345.4,4.55,151.0,99186.0
2023-10-26 09:00:00,7.9,91.4,73.0,0.0,73.0,336.0,4.83,152.0,99235.0
2023-10-26 10:00:00,8.09,90.7,41.0,0.0,41.0,344.0,5.03,154.0,99322.0
2023-10-26 11:00:00,8.27,89.95,58.0,0.0,58.0,342.2,4.62,156.0,99361.0
2023-10-26 12:00:00,8.73,87.75,64.0,0.0,64.0,339.2,4.41,156.0,99361.0
2023-10-26 13:00:00,8.95,87.8,56.0,0.0,56.0,339.6,3.93,153.0,99342.0
2023-10-26 14:00:00,9.04,88.55,41.0,0.0,41.0,343.8,3.45,152.0,99342.0
2023-10-26 15:00:00,9.14,88.7,22.0,13.79,21.0,341.8,2.83,151.0,99371.0
2023-10-26 16:00:00,8.85,88.65,0.0,0.0,0.0,326.2,2.69,147.0,99390.0
2023-10-26 17:00:00,8.83,87.6,0.0,0.0,0.0,330.4,2.76,149.0,99400.0
2023-10-26 18:00:00,8.74,86.85,0.0,0.0,0.0,322.8,2.83,151.0,99429.0
2023-10-26 19:00:00,8.34,87.8,0.0,0.0,0.0,312.6,2.62,151.0,99459.0
2023-10-26 20:00:00,8.34,86.7,0.0,0.0,0.0,319.0,2.62,147.0,99497.0
2023-10-26 21:00:00,8.41,85.5,0.0,0.0,0.0,326.2,2.69,143.0,99507.0
2023-10-26 22:00:00,8.47,84.7,0.0,0.0,0.0,335.0,2.69,137.0,99517.0
2023-10-26 23:00:00,8.23,86.7,0.0,0.0,0.0,331.8,2.69,131.0,99527.0
2023-10-27 00:00:00,8.11,87.05,0.0,0.0,0.0,330.4,2.62,129.0,99527.0
2023-10-27 01:00:00,8.01,87.3,0.0,0.0,0.0,330.85,2.62,127.0,99517.0
2023-10-27 02:00:00,7.92,87.35,0.0,0.0,0.0,331.6,2.62,127.0,99497.0
2023-10-27 03:00:00,7.75,87.15,0.0,0.0,0.0,326.8,2.62,126.0,99507.0
2023-10-27 04:00:00,7.63,87.25,0.0,0.0,0.0,330.0,2.62,127.0,99536.0
2023-10-27 05:00:00,7.55,86.35,0.0,0.0,0.0,332.8,2.62,132.0,99546.0
2023-10-27 06:00:00,7.48,85.8,18.0,0.0,18.0,334.0,2.69,135.0,99575.0
2023-10-27 07:00:00,7.57,89.0,68.0,0.0,68.0,334.2,2.69,133.0,99634.0
2023-10-27 08:00:00,7.77,87.2,67.0,0.0,67.0,334.4,2.83,136.0,99673.0
2023-10-27 09:00:00,8.36,82.0,57.0,0.0,57.0,334.6,3.66,139.0,99673.0
2023-10-27 10:00:00,9.04,76.85,103.0,0.0,103.0,328.6,4.55,142.0,99653.0
2023-10-27 11:00:00,9.51,74.35,76.0,0.0,76.0,340.8,4.14,139.0,99595.0
2023-10-27 12:00:00,10.47,69.9,51.0,0.0,51.0,324.0,4.34,140.0,99536.0
2023-10-27 13:00:00,11.26,66.8,143.0,24.06,135.0,318.6,4.48,141.0,99497.0
2023-10-27 14:00:00,11.51,65.6,132.0,183.11,93.0,309.6,4.83,142.0,99478.0
2023-10-27 15:00:00,11.05,67.45,12.0,0.0,12.0,308.2,3.79,138.0,99439.0
2023-10-27 16:00:00,10.16,69.95,0.0,0.0,0.0,306.0,3.79,136.0,99478.0
2023-10-27 17:00:00,9.74,70.75,0.0,0.0,0.0,315.6,4.0,138.0,99497.0
2023-10-27 18:00:00,9.44,71.05,0.0,0.0,0.0,318.8,4.07,141.0,99527.0
2023-10-27 19:00:00,9.16,74.6,0.0,0.0,0.0,315.8,4.07,149.0,99546.0
2023-10-27 20:00:00,9.24,73.25,0.0,0.0,0.0,332.8,4.14,146.0,99566.0
2023-10-27 21:00:00,9.51,70.95,0.0,0.0,0.0,353.2,4.21,144.0,99585.0
2023-10-27 22:00:00,9.58,69.9,0.0,0.0,0.0,351.4,4.14,143.0,99556.0
2023-10-27 23:00:00,9.51,69.65,0.0,0.0,0.0,348.8,4.07,142.0,99585.0
2023-10-28 00:00:00,9.48,69.3,0.0,0.0,0.0,355.0,4.0,142.0,99614.0
2023-10-28 01:00:00,9.32,69.55,0.0,0.0,0.0,351.65,3.79,143.0,99653.0
2023-10-28 02:00:00,8.95,70.35,0.0,0.0,0.0,338.6,3.52,144.0,99663.0
2023-10-28 03:00:00,8.75,70.35,0.0,0.0,0.0,345.0,3.38,145.0,99683.0
2023-10-28 04:00:00,8.55,70.5,0.0,0.0,0.0,343.0,3.24,147.0,99751.0
2023-10-28 05:00:00,8.35,70.7,0.0,0.0,0.0,342.2,3.17,149.0,99790.0
2023-10-28 06:00:00,8.1,71.65,19.0,0.0,19.0,333.6,3.03,151.0,99868.0
2023-10-28 07:00:00,7.76,79.75,61.0,0.0,61.0,328.0,2.62,157.0,99945.0
2023-10-28 08:00:00,7.89,79.4,72.0,0.0,72.0,334.6,3.1,159.0,99984.0
2023-10-28 09:00:00,8.24,79.6,44.0,0.0,44.0,337.4,3.1,160.0,100014.0
2023-10-28 10:00:00,8.49,80.1,67.0,0.0,67.0,334.0,2.97,163.0,100072.0
2023-10-28 11:00:00,8.88,79.6,59.0,0.0,59.0,346.2,2.76,164.0,100082.0
2023-10-28 12:00:00,9.08,79.5,50.0,0.0,50.0,345.0,2.69,168.0,100101.0
2023-10-28 13:00:00,9.14,79.2,45.0,0.0,45.0,343.8,2.55,171.0,100121.0
2023-10-28 14:00:00,9.08,79.35,29.0,0.0,29.0,342.6,2.41,175.0,100111.0
2023-10-28 15:00:00,8.92,80.35,23.0,47.73,20.0,343.0,2.0,177.0,100092.0
2023-10-28 16:00:00,8.69,82.55,0.0,0.0,0.0,342.4,1.1,167.0,100130.0
2023-10-28 17:00:00,8.52,84.2,0.0,0.0,0.0,343.0,1.03,146.0,100160.0
2023-10-28 18:00:00,8.42,84.8,0.0,0.0,0.0,347.2,1.1,139.0,100199.0
2023-10-28 19:00:00,8.22,87.4,0.0,0.0,0.0,348.6,0.55,169.0,100238.0
2023-10-28 20:00:00,8.17,88.25,0.0,0.0,0.0,348.4,0.34,156.0,100257.0
2023-10-28 21:00:00,7.99,90.5,0.0,0.0,0.0,342.4,0.55,155.0,100267.0
2023-10-28 22:00:00,7.78,92.8,0.0,0.0,0.0,338.6,0.48,165.0,100267.0
2023-10-28 23:00:00,7.78,90.3,0.0,0.0,0.0,335.0,0.28,167.0,100267.0
2023-10-29 00:00:00,7.69,90.35,0.0,0.0,0.0,333.6,0.28,149.0,100247.0
